episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_shared_policy_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/allreduce_latency,info/learner/shared_policy/learner_stats/grad_gnorm,info/learner/shared_policy/learner_stats/policy_entropy,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss
-61.9874575857285,-328.118656922839,-173.31097977992619,25.0,128,1,3200,0,16000,False,128,1,2a181_00000,6849646c15c948daac27c581f936c570,2024-05-23_11-43-10,1716432190,11.710755825042725,11.710755825042725,24116,DESKTOP-H7QNG2G,127.0.0.1,11.710755825042725,0,1,-66.5237313845678,-12.397491517145705,-34.66219595598524,"[-160.67575018043735, -328.118656922839, -253.77528658200254, -129.34803993412606, -234.92409648626648, -178.1447975948472, -164.26960682741716, -145.51632325359716, -213.36764952056564, -149.79898995758512, -167.8834938406949, -172.86993750236888, -144.52260220572342, -120.15580034351912, -191.01252771096867, -142.9395814613369, -107.35492759973036, -151.5610969010062, -111.00186158141817, -299.2952603073013, -208.6249499442663, -148.85482533988616, -123.40420806973418, -126.24547970783401, -190.35414891031985, -177.39612719956818, -151.50723600684861, -134.74630803398688, -163.90967107661612, -154.62399488786758, -142.39940844398464, -170.2342400178665, -150.77778639695757, -166.01101819742294, -148.65137759770687, -181.18513729704054, -137.50310356222013, -190.6833355223308, -61.9874575857285, -169.14338530978495, -157.2521996483248, -227.92667609925934, -252.76661394853218, -175.31027317106737, -176.80665437460166, -188.62550724732117, -166.5154228442294, -141.16170489201684, -171.285825246941, -138.16790795550966, -159.07593679781942, -148.0052885685385, -130.26769935654792, -274.15106047622436, -192.64089759834454, -138.33567436970552, -217.92795835533778, -208.1844209150014, -131.74231144139046, -201.87921749824977, -169.53845697562178, -152.0440522495268, -155.18432782216428, -192.24674857204553, -100.62467513131709, -117.54947938159944, -173.6338470908216, -201.69444404172293, -165.59415740325417, -258.8964877853503, -149.9929504984059, -181.67859971505612, -175.0935898409152, -107.32029952873624, -142.39288140809165, -169.62099927543815, -153.268418592245, -102.27720044888635, -167.2509097298679, -261.4314754989502, -179.55610159688524, -185.51443035217807, -168.66305121956177, -166.5712286644748, -205.37676817371687, -188.77566622282072, -204.84262311365111, -168.87968954075262, -241.47762052109482, -166.29379824674768, -173.7865298875339, -204.92548665080707, -241.12312430576534, -205.1226269647199, -205.10933451485477, -217.7522823394135, -176.44991462566767, -213.13564281235406, -156.12725059998522, -239.5552241394186, -216.61755237092336, -129.32337710574217, -189.14350147049203, -181.3924447395866, -173.0057873233169, -277.09602160656067, -176.74507831259547, -121.17027042947325, -241.83170781530373, -139.697654483657, -112.13035721342325, -140.48912794473412, -127.76868716322355, -192.69085908281147, -168.53172783481835, -149.30837357275598, -138.71186648412282, -167.48573116971747, -171.5239070141743, -184.93345923650676, -160.32563136301334, -147.545002639198, -182.01021173411127, -172.92100498174398, -191.98744146937173, -122.49308440786184, -199.5195929245183, -138.22481782768875]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-31.435150036087453, -33.93515003608746, -33.93515003608746, -29.935150036087453, -31.435150036087453, -65.02373138456778, -65.52373138456778, -65.52373138456778, -65.52373138456778, -66.5237313845678, -50.75505731640052, -50.75505731640052, -50.75505731640052, -50.75505731640052, -50.75505731640052, -25.86960798682522, -25.86960798682522, -25.86960798682522, -25.86960798682522, -25.86960798682522, -46.98481929725332, -46.98481929725332, -46.98481929725332, -46.98481929725332, -46.98481929725332, -34.2289595189694, -36.228959518969404, -35.7289595189694, -36.228959518969404, -35.7289595189694, -32.65392136548343, -33.65392136548343, -32.65392136548343, -33.15392136548343, -32.15392136548343, -27.70326465071944, -29.20326465071944, -28.70326465071944, -29.70326465071944, -30.20326465071944, -42.27352990411312, -42.27352990411312, -42.27352990411312, -43.27352990411312, -43.27352990411312, -32.259797991517026, -30.25979799151703, -29.75979799151703, -29.25979799151703, -28.25979799151703, -32.776698768139035, -33.276698768139035, -34.776698768139035, -32.776698768139035, -34.276698768139035, -34.2739875004738, -35.2739875004738, -35.2739875004738, -34.2739875004738, -33.7739875004738, -27.504520441144702, -27.504520441144702, -29.504520441144702, -30.504520441144702, -29.504520441144702, -23.53116006870383, -24.03116006870383, -24.53116006870383, -23.031160068703826, -25.031160068703834, -39.40250554219375, -37.90250554219375, -37.40250554219375, -38.90250554219375, -37.40250554219375, -28.887916292267384, -28.887916292267384, -28.387916292267384, -28.387916292267384, -28.387916292267384, -20.870985519946085, -22.370985519946085, -20.870985519946085, -20.870985519946085, -22.370985519946085, -30.012219380201234, -30.012219380201234, -31.512219380201234, -30.012219380201234, -30.012219380201234, -22.200372316283612, -22.200372316283612, -22.200372316283612, -22.200372316283612, -22.200372316283612, -60.75905206146024, -60.25905206146024, -59.25905206146024, -58.75905206146024, -60.25905206146024, -41.324989988853254, -41.324989988853254, -42.324989988853254, -42.324989988853254, -41.324989988853254, -29.170965067977225, -30.670965067977225, -29.170965067977225, -29.170965067977225, -30.670965067977225, -24.680841613946846, -24.680841613946846, -24.680841613946846, -24.680841613946846, -24.680841613946846, -25.049095941566822, -25.049095941566822, -25.549095941566822, -25.049095941566822, -25.549095941566822, -37.47082978206397, -37.47082978206397, -38.97082978206399, -38.97082978206399, -37.47082978206397, -34.67922543991362, -36.67922543991363, -36.67922543991363, -34.67922543991362, -34.67922543991362, -30.301447201369704, -30.301447201369704, -30.301447201369704, -30.301447201369704, -30.301447201369704, -26.34926160679736, -26.34926160679736, -26.34926160679736, -27.84926160679736, -27.84926160679736, -32.581934215323194, -32.581934215323194, -33.081934215323194, -32.581934215323194, -33.081934215323194, -30.52479897757353, -30.52479897757353, -30.52479897757353, -31.52479897757353, -31.52479897757353, -28.479881688796937, -28.479881688796937, -28.479881688796937, -28.479881688796937, -28.479881688796937, -35.24684800357328, -34.24684800357328, -33.24684800357328, -33.24684800357328, -34.24684800357328, -30.455557279391506, -29.95555727939151, -30.955557279391506, -29.95555727939151, -29.45555727939151, -33.00220363948459, -33.50220363948459, -33.00220363948459, -33.00220363948459, -33.50220363948459, -30.130275519541335, -29.630275519541335, -30.130275519541335, -29.130275519541335, -29.630275519541335, -35.83702745940812, -35.83702745940812, -36.83702745940812, -36.83702745940812, -35.83702745940812, -26.300620712444026, -26.300620712444026, -28.300620712444026, -28.800620712444026, -27.800620712444026, -37.53666710446611, -37.53666710446611, -37.53666710446611, -39.03666710446611, -39.03666710446611, -12.397491517145705, -12.397491517145705, -12.397491517145705, -12.397491517145705, -12.397491517145705, -34.72867706195699, -33.22867706195698, -33.22867706195698, -34.72867706195699, -33.22867706195698, -31.45043992966497, -31.45043992966497, -31.45043992966497, -31.45043992966497, -31.45043992966497, -45.58533521985193, -45.58533521985193, -45.58533521985193, -45.58533521985193, -45.58533521985193, -49.953322789706434, -51.953322789706434, -49.953322789706434, -50.453322789706434, -50.453322789706434, -35.162054634213455, -35.662054634213455, -35.662054634213455, -35.162054634213455, -33.662054634213455, -34.66133087492035, -35.66133087492035, -35.16133087492035, -35.16133087492035, -36.16133087492035, -37.72510144946424, -37.72510144946424, -37.72510144946424, -37.72510144946424, -37.72510144946424, -33.203084568845895, -34.2030845688459, -34.7030845688459, -32.703084568845895, -31.703084568845895, -28.53234097840336, -27.03234097840336, -27.532340978403365, -28.532340978403365, -29.532340978403358, -35.55716504938817, -34.55716504938817, -33.05716504938817, -33.55716504938817, -34.55716504938817, -28.43358159110192, -26.43358159110192, -28.43358159110192, -27.43358159110192, -27.43358159110192, -31.415187359563895, -31.415187359563895, -32.415187359563895, -32.415187359563895, -31.415187359563895, -29.301057713707667, -29.301057713707667, -28.801057713707667, -30.301057713707667, -30.301057713707667, -26.25353987130959, -25.25353987130959, -27.253539871309595, -25.25353987130959, -26.253539871309595, -55.23021209524486, -54.23021209524486, -54.23021209524486, -54.73021209524486, -55.73021209524486, -39.128179519668926, -38.128179519668926, -39.128179519668926, -38.128179519668926, -38.128179519668926, -28.567134873941075, -28.567134873941075, -27.067134873941082, -27.067134873941082, -27.067134873941082, -43.28559167106753, -44.28559167106752, -42.78559167106753, -42.78559167106753, -44.78559167106752, -41.336884183000244, -41.836884183000244, -41.836884183000244, -40.83688418300026, -42.33688418300026, -25.748462288278052, -25.748462288278052, -25.748462288278052, -27.248462288278052, -27.248462288278052, -39.97584349964993, -40.97584349964993, -39.97584349964993, -40.97584349964993, -39.97584349964993, -34.807691395124365, -33.30769139512437, -34.807691395124365, -33.30769139512437, -33.30769139512437, -30.808810449905362, -30.808810449905362, -29.808810449905362, -30.308810449905362, -30.308810449905362, -30.836865564432856, -30.836865564432856, -30.836865564432856, -31.336865564432856, -31.336865564432856, -38.14934971440914, -41.149349714409134, -38.649349714409134, -37.64934971440914, -36.64934971440914, -19.52493502626341, -21.02493502626341, -19.52493502626341, -19.52493502626341, -21.02493502626341, -24.109895876319865, -24.109895876319865, -23.109895876319868, -23.109895876319868, -23.109895876319868, -33.326769418164375, -33.326769418164375, -33.326769418164375, -36.826769418164375, -36.826769418164375, -41.2388888083446, -39.73888880834458, -39.73888880834458, -41.2388888083446, -39.73888880834458, -34.31883148065082, -34.31883148065082, -31.318831480650818, -32.81883148065082, -32.81883148065082, -52.37929755707005, -50.37929755707005, -51.87929755707005, -53.87929755707005, -50.37929755707005, -30.898590099681183, -29.398590099681183, -29.398590099681183, -29.398590099681183, -30.898590099681183, -37.83571994301121, -35.33571994301121, -36.33571994301121, -35.33571994301121, -36.83571994301121, -34.41871796818303, -34.41871796818303, -35.418717968183024, -34.91871796818303, -35.918717968183024, -22.16405990574726, -22.16405990574726, -21.164059905747255, -20.664059905747255, -21.164059905747255, -27.87857628161834, -28.87857628161834, -28.37857628161834, -28.37857628161834, -28.87857628161834, -35.124199855087646, -35.124199855087646, -33.12419985508765, -33.12419985508765, -33.12419985508765, -30.05368371844897, -31.55368371844897, -31.55368371844897, -30.05368371844897, -30.05368371844897, -20.45544008977729, -20.45544008977729, -20.45544008977729, -20.45544008977729, -20.45544008977729, -33.25018194597359, -33.25018194597359, -33.25018194597359, -33.75018194597359, -33.75018194597359, -52.28629509979007, -52.28629509979007, -52.28629509979007, -52.28629509979007, -52.28629509979007, -36.21122031937708, -37.71122031937708, -36.21122031937708, -34.71122031937708, -34.71122031937708, -38.902886070435606, -37.402886070435606, -37.402886070435606, -35.9028860704356, -35.9028860704356, -34.032610243912345, -33.032610243912345, -32.532610243912345, -34.032610243912345, -35.032610243912345, -33.31424573289498, -33.31424573289498, -33.31424573289498, -33.31424573289498, -33.31424573289498, -40.6753536347433, -41.1753536347433, -41.1753536347433, -41.1753536347433, -41.1753536347433, -36.655133244564134, -38.655133244564134, -37.655133244564134, -38.155133244564134, -37.655133244564134, -41.4685246227302, -41.4685246227302, -39.9685246227302, -41.96852462273021, -39.9685246227302, -34.17593790815057, -32.17593790815057, -34.67593790815057, -35.67593790815057, -32.17593790815057, -48.29552410421897, -48.29552410421897, -48.29552410421897, -48.29552410421897, -48.29552410421897, -33.05875964934952, -33.55875964934951, -33.05875964934952, -33.55875964934951, -33.05875964934952, -34.25730597750681, -33.75730597750681, -35.75730597750681, -35.25730597750681, -34.75730597750681, -41.185097330161405, -43.185097330161405, -40.685097330161405, -40.185097330161405, -39.685097330161405, -47.92462486115306, -48.92462486115306, -47.42462486115306, -48.92462486115306, -47.92462486115306, -41.12452539294395, -41.12452539294395, -41.12452539294395, -40.62452539294395, -41.12452539294395, -40.22186690297096, -41.22186690297096, -41.22186690297096, -41.22186690297096, -41.22186690297096, -43.15045646788269, -43.65045646788269, -44.15045646788269, -43.15045646788269, -43.65045646788269, -34.28998292513354, -36.78998292513354, -36.28998292513354, -34.78998292513354, -34.28998292513354, -43.22712856247083, -42.72712856247083, -41.72712856247083, -41.22712856247083, -44.22712856247083, -30.425450119997052, -31.925450119997052, -30.925450119997052, -32.42545011999705, -30.425450119997052, -47.31104482788363, -47.31104482788363, -48.31104482788363, -48.31104482788363, -48.31104482788363, -42.523510474184704, -45.023510474184704, -43.023510474184704, -43.023510474184704, -43.0235104741847, -27.064675421148426, -25.064675421148426, -25.064675421148426, -27.064675421148426, -25.064675421148426, -37.828700294098354, -37.828700294098354, -37.828700294098354, -37.828700294098354, -37.828700294098354, -36.9784889479173, -37.4784889479173, -35.9784889479173, -35.4784889479173, -35.4784889479173, -34.301157464663426, -37.301157464663426, -34.301157464663426, -32.801157464663426, -34.301157464663426, -56.419204321312066, -54.419204321312066, -53.919204321312066, -56.919204321312066, -55.419204321312066, -36.04901566251907, -35.04901566251907, -36.54901566251907, -34.54901566251907, -34.54901566251907, -25.23405408589464, -23.23405408589464, -24.23405408589464, -24.73405408589464, -23.73405408589464, -48.36634156306072, -48.36634156306072, -48.36634156306072, -48.36634156306072, -48.36634156306072, -28.239530896731406, -28.239530896731406, -27.739530896731406, -27.739530896731406, -27.739530896731406, -24.526071442684646, -21.02607144268465, -21.02607144268465, -23.026071442684646, -22.52607144268465, -27.497825588946828, -27.497825588946828, -28.997825588946824, -28.997825588946824, -27.497825588946828, -25.153737432644725, -26.153737432644725, -25.153737432644725, -25.153737432644725, -26.153737432644725, -39.03817181656231, -37.53817181656231, -37.53817181656231, -40.53817181656232, -38.03817181656231, -33.206345566963655, -32.706345566963655, -35.70634556696366, -33.206345566963655, -33.706345566963655, -30.361674714551178, -31.361674714551178, -28.861674714551178, -28.861674714551178, -29.861674714551178, -27.14237329682455, -27.14237329682455, -28.64237329682455, -28.64237329682455, -27.14237329682455, -33.09714623394355, -34.09714623394354, -33.09714623394355, -33.09714623394355, -34.09714623394354, -34.304781402834884, -34.304781402834884, -34.304781402834884, -34.304781402834884, -34.304781402834884, -37.88669184730134, -36.38669184730134, -36.38669184730134, -36.38669184730134, -37.88669184730134, -32.065126272602676, -32.065126272602676, -32.065126272602676, -32.065126272602676, -32.065126272602676, -30.409000527839577, -30.409000527839577, -28.909000527839577, -28.909000527839577, -28.909000527839577, -35.40204234682227, -37.90204234682228, -35.40204234682227, -35.40204234682227, -37.90204234682228, -36.3842009963488, -36.3842009963488, -33.384200996348795, -33.384200996348795, -33.384200996348795, -36.99748829387439, -39.49748829387438, -39.99748829387438, -37.99748829387438, -37.49748829387439, -25.398616881572373, -23.898616881572377, -23.898616881572377, -25.398616881572373, -23.898616881572377, -39.30391858490366, -39.30391858490366, -39.30391858490366, -40.80391858490367, -40.80391858490367, -27.64496356553777, -27.64496356553777, -27.64496356553777, -27.64496356553777, -27.64496356553777]",0.39536176119622357,1.0520597056871799,0.10488778864804817,2.013183690279359,0.0,11604.64,275.752,1.0,3200231.95,115.645,27670.849,1.515,3200,16000,3200,16000,47.50588235294117,56.55882352941177,0.0,75244.55,5148.90078125,-88592.909375,634684.4875
